Date,GRG.L,JD.L,MAB.L,NXT.L,SMWH.L
2022-01-04,3338.278564453125,215.73619079589844,263.6000061035156,8048.0751953125,1567.8275146484375
2022-01-05,3367.237548828125,218.9352264404297,259.79998779296875,8026.107421875,1562.831298828125
2022-01-06,3096.620361328125,212.73707580566406,258.6000061035156,7758.50439453125,1589.3115234375
2022-01-07,3057.675537109375,213.93670654296875,257.6000061035156,7776.47705078125,1585.314453125
2022-01-10,2879.927001953125,212.73707580566406,263.0,7642.6748046875,1587.3131103515625
2022-01-11,2895.904541015625,218.73529052734375,263.3999938964844,7988.1630859375,1611.794677734375
2022-01-12,2854.96240234375,211.4374542236328,257.6000061035156,7990.1611328125,1573.323486328125
2022-01-13,2802.037109375,197.8914794921875,260.0,7662.1806640625,1558.8341064453125
2022-01-14,2707.17138671875,192.9429168701172,262.0,7418.49365234375,1563.330810546875
2022-01-17,2689.19677734375,195.94203186035156,264.0,7616.240234375,1581.3172607421875
2022-01-18,2621.292236328125,189.04409790039062,264.3999938964844,7510.3759765625,1551.340087890625
2022-01-19,2616.2998046875,191.74327087402344,261.0,7530.349609375,1661.257568359375
2022-01-20,2645.2587890625,194.59242248535156,266.79998779296875,7548.3271484375,1696.2315673828125
2022-01-21,2624.288330078125,192.64300537109375,259.20001220703125,7476.4189453125,1700.2283935546875
2022-01-24,2483.487548828125,182.8459014892578,249.39999389648438,7252.70556640625,1644.7698974609375
2022-01-25,2555.3857421875,182.49603271484375,255.0,7420.49072265625,1661.257568359375
2022-01-26,2636.271484375,183.94561767578125,258.20001220703125,7434.4736328125,1667.7528076171875
2022-01-27,2623.2900390625,186.9447021484375,256.6000061035156,7418.49365234375,1707.22314453125
2022-01-28,2643.26123046875,188.24432373046875,249.1999969482422,7564.3056640625,1679.7437744140625
2022-01-31,2664.232177734375,187.994384765625,250.39999389648438,7488.404296875,1646.7684326171875
2022-02-01,2736.130615234375,191.3433837890625,254.60000610351562,7490.40087890625,1689.736328125
2022-02-02,2782.065185546875,188.24432373046875,254.39999389648438,7546.32958984375,1641.772216796875
2022-02-03,2728.141845703125,184.24549865722656,251.39999389648438,7284.66455078125,1637.2757568359375
2022-02-04,2668.226806640625,181.94618225097656,251.0,7132.859375,1624.285400390625
2022-02-07,2650.251953125,181.3463592529297,251.8000030517578,7184.79296875,1628.781982421875
2022-02-08,2664.232177734375,178.99705505371094,254.39999389648438,7132.859375,1631.2799072265625
2022-02-09,2707.17138671875,181.84619140625,261.0,7242.7177734375,1675.2470703125
2022-02-10,2687.19970703125,178.79713439941406,266.20001220703125,7250.7080078125,1692.734130859375
2022-02-11,2640.265380859375,174.59835815429688,266.20001220703125,7184.79296875,1659.2591552734375
2022-02-14,2581.348876953125,168.45018005371094,257.20001220703125,7148.83837890625,1590.3106689453125
2022-02-15,2660.23779296875,168.80006408691406,255.60000610351562,7064.94677734375,1653.7633056640625
2022-02-16,2653.24755859375,165.95089721679688,253.1999969482422,6969.06884765625,1648.76708984375
2022-02-17,2605.315185546875,164.95120239257812,245.8000030517578,6909.1455078125,1576.82080078125
2022-02-18,2580.35009765625,165.6510009765625,240.0,6841.2333984375,1549.3414306640625
2022-02-21,2519.436767578125,161.5022430419922,237.0,6837.23779296875,1540.84765625
2022-02-22,2529.4228515625,160.5525360107422,238.39999389648438,6841.2333984375,1573.822998046875
2022-02-23,2494.4716796875,155.80392456054688,238.39999389648438,6783.30712890625,1574.822265625
2022-02-24,2499.465087890625,153.45458984375,228.60000610351562,6743.35888671875,1558.8341064453125
2022-02-25,2596.32763671875,150.20556640625,237.0,6787.3017578125,1627.2830810546875
2022-02-28,2571.36328125,150.95533752441406,237.8000030517578,6853.2177734375,1624.285400390625
2022-03-01,2534.415771484375,144.7571563720703,224.8000030517578,6503.666015625,1615.79150390625
2022-03-02,2547.39697265625,146.05679321289062,229.0,6477.69873046875,1592.3092041015625
2022-03-03,2433.557861328125,141.00830078125,219.60000610351562,6204.04931640625,1502.3763427734375
2022-03-04,2330.70361328125,131.51109313964844,211.39999389648438,5968.3515625,1379.4683837890625
2022-03-07,2279.775390625,131.81101989746094,211.0,5762.615234375,1337.000244140625
2022-03-08,2202.884765625,131.71104431152344,213.8000030517578,5834.52294921875,1370.9747314453125
2022-03-09,2299.747314453125,144.60723876953125,228.1999969482422,6281.94970703125,1443.4205322265625
2022-03-10,2228.847900390625,141.1082763671875,217.8000030517578,6086.20068359375,1411.944091796875
2022-03-11,2332.70068359375,140.2584991455078,222.0,6138.13427734375,1420.9373779296875
2022-03-14,2321.716552734375,144.4072723388672,219.8000030517578,6273.95947265625,1428.431884765625
2022-03-15,2367.6513671875,141.70806884765625,222.0,6232.013671875,1427.4324951171875
2022-03-16,2488.480712890625,148.9559326171875,231.39999389648438,6451.7314453125,1472.8985595703125
2022-03-17,2507.45361328125,148.9559326171875,239.8000030517578,6467.71142578125,1471.8994140625
2022-03-18,2552.389892578125,151.0053253173828,238.8000030517578,6519.64501953125,1486.388427734375
2022-03-21,2470.505859375,148.85597229003906,233.0,6399.798828125,1479.3936767578125
2022-03-22,2508.452392578125,153.2546844482422,238.0,6453.72998046875,1461.90673828125
2022-03-23,2456.52587890625,151.55520629882812,232.8000030517578,6375.82958984375,1437.4251708984375
2022-03-24,2412.97998046875,147.60630798339844,228.0,6168.09619140625,1424.9344482421875
2022-03-25,2414.977783203125,150.15557861328125,228.1999969482422,6273.95947265625,1455.9112548828125
2022-03-28,2495.87646484375,151.80508422851562,230.39999389648438,6297.92919921875,1471.3995361328125
2022-03-29,2575.77685546875,160.3025665283203,242.1999969482422,6511.65478515625,1541.347412109375
2022-03-30,2500.8701171875,152.85479736328125,234.60000610351562,6265.9697265625,1468.9014892578125
2022-03-31,2457.923828125,148.20616149902344,233.8000030517578,6024.27978515625,1434.927001953125
2022-04-01,2480.895263671875,150.70541381835938,239.60000610351562,6100.18310546875,1435.4267578125
2022-04-04,2454.927490234375,156.0038604736328,240.60000610351562,6154.11376953125,1442.9210205078125
2022-04-05,2448.935546875,153.8544921875,242.1999969482422,6146.1240234375,1463.9052734375
2022-04-06,2406.98779296875,146.00680541992188,240.0,5912.4228515625,1447.4176025390625
2022-04-07,2416.97509765625,145.10707092285156,242.1999969482422,5828.53076171875,1436.9254150390625
2022-04-08,2410.982421875,146.95655822753906,241.39999389648438,6026.27685546875,1444.91943359375
2022-04-11,2398.997802734375,144.2073516845703,243.39999389648438,6028.275390625,1484.389892578125
2022-04-12,2373.030029296875,147.35638427734375,242.8000030517578,6132.14208984375,1435.9261474609375
2022-04-13,2327.08740234375,147.50637817382812,232.60000610351562,6120.15771484375,1450.9149169921875
2022-04-14,2329.085205078125,147.4563751220703,237.8000030517578,6182.078125,1515.8663330078125
2022-04-19,2267.162109375,143.0076904296875,232.0,6230.015625,1462.406494140625
2022-04-20,2291.1328125,144.45724487304688,227.8000030517578,6216.03515625,1433.927490234375
2022-04-21,2383.017578125,147.2064666748047,229.0,6349.86328125,1500.877685546875
2022-04-22,2345.065185546875,144.7571563720703,228.39999389648438,6232.013671875,1512.369140625
2022-04-25,2377.025390625,140.3584747314453,227.60000610351562,6120.15771484375,1509.8709716796875
2022-04-26,2335.077392578125,133.41053771972656,226.60000610351562,5928.40283203125,1510.3704833984375
2022-04-27,2323.0927734375,129.9615478515625,224.60000610351562,5884.45947265625,1453.9127197265625
2022-04-28,2325.090087890625,133.3105926513672,225.8000030517578,5974.3447265625,1495.3817138671875
2022-04-29,2347.062744140625,133.36056518554688,228.0,6018.28759765625,1454.412109375
2022-05-03,2291.1328125,134.81011962890625,227.8000030517578,6140.13134765625,1455.41162109375
2022-05-04,2205.240234375,128.46197509765625,228.1999969482422,6078.21142578125,1460.907470703125
2022-05-05,2203.2431640625,128.01211547851562,214.1999969482422,6034.267578125,1444.419921875
2022-05-06,2189.260009765625,123.51346588134766,210.0,5940.38818359375,1415.441650390625
2022-05-09,2137.324951171875,117.5152359008789,209.39999389648438,5896.443359375,1365.47900390625
2022-05-10,2113.35498046875,116.91542053222656,208.0,6044.25390625,1372.97314453125
2022-05-11,2149.310302734375,118.86483764648438,205.8000030517578,6206.046875,1437.4251708984375
2022-05-12,2091.790771484375,126.7125244140625,204.60000610351562,6419.77294921875,1431.9290771484375
2022-05-13,2167.71044921875,131.4111328125,215.8000030517578,6471.7060546875,1483.3907470703125
2022-05-16,2157.72119140625,130.61135864257812,212.0,6521.642578125,1483.8902587890625
2022-05-17,2179.697998046875,131.81101989746094,214.0,6403.79296875,1503.375732421875
2022-05-18,2165.713134765625,124.66313171386719,211.0,6293.93505859375,1521.3621826171875
2022-05-19,2149.729736328125,122.16387176513672,203.1999969482422,6138.13427734375,1491.384765625
2022-05-20,2153.725341796875,121.46406555175781,200.0,6122.15478515625,1518.864013671875
2022-05-23,2145.73388671875,123.61343383789062,200.8000030517578,6122.15478515625,1527.357666015625
2022-05-24,2119.761474609375,119.26472473144531,197.1999969482422,5994.318359375,1521.862060546875
2022-05-25,2171.70654296875,111.96687316894531,197.6999969482422,6120.15771484375,1518.864013671875
2022-05-26,2229.6455078125,119.1147689819336,207.60000610351562,6513.6533203125,1593.80810546875
2022-05-27,2237.63671875,119.91452026367188,211.8000030517578,6531.6298828125,1611.294921875
2022-05-30,2271.6005859375,124.46318054199219,214.0,6605.53466796875,1605.7991943359375
2022-05-31,2261.611328125,122.61373138427734,207.60000610351562,6469.70947265625,1592.808837890625
2022-06-01,2235.638916015625,122.06389617919922,208.0,6453.72998046875,1578.8194580078125
2022-06-06,2245.628173828125,123.21354675292969,206.0,6491.68115234375,1576.82080078125
2022-06-07,2171.70654296875,118.41497039794922,203.8000030517578,6419.77294921875,1553.8380126953125
2022-06-08,2151.7275390625,122.21383666992188,208.39999389648438,6463.716796875,1575.32177734375
2022-06-09,2067.816650390625,121.46406555175781,207.60000610351562,6363.84423828125,1557.8350830078125
2022-06-10,2021.8646240234375,116.7154769897461,203.39999389648438,6172.09033203125,1475.896240234375
2022-06-13,1909.98291015625,114.91600799560547,201.0,6078.21142578125,1411.4443359375
2022-06-14,1906.9859619140625,111.71695709228516,200.1999969482422,5930.400390625,1357.4847412109375
2022-06-15,1954.935546875,111.31707763671875,207.1999969482422,6034.267578125,1472.8985595703125
2022-06-16,1899.993408203125,102.86956787109375,196.89999389648438,5756.623046875,1477.3951416015625
2022-06-17,1936.954345703125,106.41851806640625,199.8000030517578,5928.40283203125,1487.3876953125
2022-06-20,1938.9521484375,106.31854248046875,206.39999389648438,5946.37939453125,1535.3519287109375
2022-06-21,1906.9859619140625,106.76841735839844,201.8000030517578,5900.43896484375,1487.3876953125
2022-06-22,1875.0198974609375,113.81633758544922,199.5,5902.43603515625,1473.897705078125
2022-06-23,1837.0599365234375,114.16622924804688,195.10000610351562,5870.47705078125,1478.8941650390625
2022-06-24,1915.9766845703125,119.06478118896484,198.0,5974.3447265625,1495.3817138671875
2022-06-27,1917.974609375,118.66490173339844,202.0,5978.3388671875,1507.3726806640625
2022-06-28,1901.9912109375,117.6651840209961,203.8000030517578,5942.38525390625,1496.880615234375
2022-06-29,1855.0408935546875,115.9656982421875,191.39999389648438,5964.357421875,1443.9200439453125
2022-06-30,1806.0926513671875,115.3658676147461,184.1999969482422,5852.5,1404.94921875
2022-07-01,1819.0789794921875,117.6152114868164,187.5,5976.341796875,1396.9554443359375
2022-07-04,1832.0653076171875,114.66608428955078,186.60000610351562,6090.1953125,1375.47119140625
2022-07-05,1828.0693359375,113.11654663085938,183.89999389648438,6108.1728515625,1339.997802734375
2022-07-06,1891.0028076171875,118.31498718261719,184.0,6130.1435546875,1360.4827880859375
2022-07-07,1920.97119140625,122.21745300292969,182.6999969482422,6165.37646484375,1384.9644775390625
2022-07-08,1940.9501953125,124.91673278808594,177.89999389648438,6275.2587890625,1404.94921875
2022-07-11,1918.9735107421875,123.41714477539062,180.0,6289.24365234375,1386.962646484375
2022-07-12,1908.98388671875,125.16667938232422,181.0,6293.2392578125,1394.956787109375
2022-07-13,1869.0262451171875,123.51712036132812,170.89999389648438,6307.22412109375,1392.4586181640625
2022-07-14,1822.07568359375,123.66706848144531,160.6999969482422,6195.34423828125,1366.4781494140625
2022-07-15,1881.013427734375,129.06565856933594,164.1999969482422,6363.16357421875,1402.451171875
2022-07-18,1901.9912109375,131.96487426757812,166.10000610351562,6395.12939453125,1401.9515380859375
2022-07-19,1920.97119140625,137.46340942382812,170.5,6558.95361328125,1460.4078369140625
2022-07-20,1922.96923828125,139.76278686523438,172.60000610351562,6540.97265625,1450.9149169921875
2022-07-21,1978.9100341796875,142.51206970214844,172.0,6620.88720703125,1456.410888671875
2022-07-22,1976.9122314453125,141.86224365234375,174.3000030517578,6678.82470703125,1453.4130859375
2022-07-25,1953.936279296875,138.86302185058594,176.60000610351562,6658.84619140625,1435.9261474609375
2022-07-26,1905.987060546875,127.71600341796875,170.39999389648438,6491.02685546875,1387.9620361328125
2022-07-27,1942.947998046875,126.06643676757812,175.8000030517578,6546.96630859375,1409.4459228515625
2022-07-28,1989.898681640625,126.51631164550781,170.39999389648438,6712.7880859375,1401.9515380859375
2022-07-29,2037.847900390625,129.5155029296875,173.3000030517578,6798.69677734375,1442.4212646484375
2022-08-01,2075.80810546875,130.7152099609375,177.5,6762.73486328125,1457.90966796875
2022-08-02,2129.75048828125,128.26585388183594,177.39999389648438,6696.80615234375,1418.4390869140625
2022-08-03,2159.718994140625,131.61495971679688,181.8000030517578,6738.7607421875,1444.91943359375
2022-08-04,2149.729736328125,133.76438903808594,184.10000610351562,6706.79443359375,1466.903076171875
2022-08-05,2071.81201171875,130.11537170410156,187.3000030517578,6437.0849609375,1451.4146728515625
2022-08-08,2087.794921875,133.5144500732422,188.3000030517578,6552.96044921875,1469.4012451171875
2022-08-09,2053.831298828125,126.66627502441406,188.89999389648438,6417.10595703125,1460.4078369140625
2022-08-10,2103.778076171875,132.66468811035156,195.3000030517578,6550.962890625,1524.859619140625
2022-08-11,2081.80126953125,131.51498413085938,190.6999969482422,6413.1103515625,1477.3951416015625
2022-08-12,2077.8056640625,129.06565856933594,190.6999969482422,6397.12744140625,1487.8873291015625
2022-08-15,2077.8056640625,129.2156219482422,189.0,6399.125,1517.3653564453125
2022-08-16,2067.816650390625,129.96539306640625,188.89999389648438,6556.9560546875,1516.365966796875
2022-08-17,2035.85009765625,128.16587829589844,175.6999969482422,6381.14501953125,1484.8896484375
2022-08-18,2033.8521728515625,124.56684112548828,172.3000030517578,6325.20458984375,1473.398193359375
2022-08-19,2007.8795166015625,124.01697540283203,168.60000610351562,6157.384765625,1457.41015625
2022-08-22,1968.9205322265625,119.16827392578125,164.10000610351562,6007.5458984375,1398.4542236328125
2022-08-23,1899.993408203125,115.7691879272461,165.39999389648438,5937.62060546875,1383.4654541015625
2022-08-24,1876.018798828125,116.61894989013672,165.6999969482422,5947.61083984375,1409.4459228515625
2022-08-25,1854.0419921875,113.86968231201172,160.39999389648438,5883.67919921875,1402.451171875
2022-08-26,1854.0419921875,109.6208267211914,157.5,5725.84814453125,1388.961181640625
2022-08-30,1874.0208740234375,112.27011108398438,155.60000610351562,5819.74755859375,1398.9537353515625
2022-08-31,1843.0537109375,112.91992950439453,154.5,5805.76318359375,1428.431884765625
2022-09-01,1802.0968017578125,114.36955261230469,149.10000610351562,5755.81591796875,1403.9503173828125
2022-09-02,1850.046142578125,119.9180679321289,153.60000610351562,5923.6357421875,1450.415283203125
2022-09-05,1840.056640625,122.7673110961914,153.60000610351562,6029.52197265625,1421.9366455078125
2022-09-06,1970.9185791015625,126.46633911132812,164.89999389648438,6181.359375,1477.894775390625
2022-09-07,1941.94921875,123.91700744628906,156.60000610351562,6041.50927734375,1393.4580078125
2022-09-08,1954.0872802734375,126.31636810302734,162.3000030517578,5809.7587890625,1396.9554443359375
2022-09-09,1997.045166015625,126.06643676757812,165.39999389648438,5875.68701171875,1438.924072265625
2022-09-12,2042.001220703125,131.46498107910156,172.1999969482422,6057.49169921875,1468.4017333984375
2022-09-13,1994.04833984375,127.16614532470703,169.0,5821.74560546875,1445.4189453125
2022-09-14,1957.0843505859375,125.86648559570312,165.39999389648438,5795.7734375,1455.41162109375
2022-09-15,1960.0814208984375,128.16587829589844,167.6999969482422,5841.7236328125,1466.4034423828125
2022-09-16,1969.0726318359375,125.26664733886719,169.1999969482422,5801.76708984375,1412.943359375
2022-09-20,1902.13818359375,122.8672866821289,160.1999969482422,5717.857421875,1403.9503173828125
2022-09-21,1915.12548828125,123.8170394897461,162.5,5745.8271484375,1407.9471435546875
2022-09-22,1874.16552734375,113.4197998046875,158.60000610351562,5747.82421875,1385.4639892578125
2022-09-23,1833.205810546875,105.87181854248047,151.60000610351562,5480.1123046875,1358.9837646484375
2022-09-26,1838.20068359375,102.82262420654297,145.1999969482422,5357.77880859375,1323.0106201171875
2022-09-27,1782.2554931640625,102.62267303466797,139.8000030517578,5264.3447265625,1280.042724609375
2022-09-28,1772.2652587890625,104.5721664428711,135.0,5318.2861328125,1259.0584716796875
2022-09-29,1671.364013671875,99.8734130859375,115.0999984741211,4668.984375,1189.6103515625
2022-09-30,1710.3258056640625,100.17333221435547,115.0999984741211,4795.84765625,1195.60595703125
2022-10-03,1721.315185546875,103.6224136352539,112.0999984741211,4830.80908203125,1211.5938720703125
2022-10-04,1899.1409912109375,107.92125701904297,117.9000015258789,5024.60205078125,1258.0592041015625
2022-10-05,1839.1998291015625,104.4721908569336,112.5,4756.89013671875,1203.599853515625
2022-10-06,1848.1910400390625,104.0722885131836,109.4000015258789,4626.0302734375,1211.094482421875
2022-10-07,1768.2691650390625,99.71344757080078,111.5,4452.216796875,1186.6126708984375
2022-10-10,1787.25048828125,101.57295989990234,108.0,4524.1396484375,1183.1153564453125
2022-10-11,1786.2515869140625,99.43352508544922,109.4000015258789,4543.11865234375,1180.1173095703125
2022-10-12,1749.2877197265625,89.1762466430664,102.0,4378.29638671875,1131.65380859375
2022-10-13,1811.22705078125,93.97499084472656,108.19999694824219,4643.01220703125,1171.6236572265625
2022-10-14,1814.2242431640625,95.47457885742188,109.69999694824219,4721.92724609375,1195.1063232421875
2022-10-17,1858.18115234375,98.6137466430664,115.5,4813.828125,1224.084716796875
2022-10-18,1905.135009765625,98.9136734008789,113.5,4891.74462890625,1219.0882568359375
2022-10-19,1904.13623046875,98.393798828125,107.5,4753.89306640625,1203.599853515625
2022-10-20,1908.1324462890625,100.27330780029297,110.4000015258789,4871.76611328125,1187.1121826171875
2022-10-21,1913.1273193359375,94.15494537353516,106.0999984741211,4732.91552734375,1149.140625
2022-10-24,1931.109619140625,95.51457214355469,104.9000015258789,4876.76123046875,1146.6424560546875
2022-10-25,1996.04638671875,98.27384185791016,104.19999694824219,5026.60009765625,1163.6298828125
2022-10-26,2051.99169921875,101.5229721069336,110.4000015258789,5116.50341796875,1175.121337890625
2022-10-27,2047.9954833984375,101.5229721069336,115.30000305175781,5074.54833984375,1183.1153564453125
2022-10-28,2016.026611328125,96.83422088623047,112.4000015258789,4929.7041015625,1159.6328125
2022-10-31,2016.026611328125,97.41405487060547,116.19999694824219,4923.71044921875,1176.120361328125
2022-11-01,2038.005126953125,100.17333221435547,127.0999984741211,4957.673828125,1205.0986328125
2022-11-02,2036.007080078125,100.87313842773438,127.80000305175781,5036.5888671875,1251.0643310546875
2022-11-03,2014.0286865234375,98.47379302978516,127.30000305175781,4936.6962890625,1256.560302734375
2022-11-04,2093.950439453125,104.02230072021484,136.3000030517578,5122.4970703125,1307.0225830078125
2022-11-07,2111.932861328125,104.3722152709961,138.10000610351562,5252.35693359375,1303.525146484375
2022-11-08,2165.8798828125,107.87128448486328,140.39999389648438,5382.21826171875,1307.0225830078125
2022-11-09,2167.8779296875,107.42139434814453,135.0,5414.18359375,1286.0382080078125
2022-11-10,2233.8134765625,116.31903076171875,143.3000030517578,5673.90380859375,1351.989013671875
2022-11-11,2237.8095703125,120.46791076660156,148.0,5709.86572265625,1375.9710693359375
2022-11-14,2267.77978515625,119.56816864013672,147.8000030517578,5771.7998046875,1414.9417724609375
2022-11-15,2259.7880859375,119.7181167602539,141.89999389648438,5719.85498046875,1409.94580078125
2022-11-16,2215.8310546875,114.91940307617188,136.10000610351562,5566.02099609375,1370.47509765625
2022-11-17,2193.8525390625,114.6194839477539,134.8000030517578,5534.05419921875,1364.4794921875
2022-11-18,2225.8212890625,119.56816864013672,137.10000610351562,5725.84814453125,1379.9678955078125
2022-11-21,2229.817626953125,120.06803894042969,135.10000610351562,5659.91845703125,1363.4803466796875
2022-11-22,2237.8095703125,123.2671890258789,135.89999389648438,5695.88037109375,1395.9559326171875
2022-11-23,2265.7822265625,126.21639251708984,140.39999389648438,5709.86572265625,1386.962646484375
2022-11-24,2289.7587890625,125.66653442382812,142.89999389648438,5739.833984375,1390.959716796875
2022-11-25,2287.760986328125,124.51685333251953,144.0,5745.8271484375,1387.4625244140625
2022-11-28,2271.77587890625,124.46685028076172,141.39999389648438,5699.876953125,1395.9559326171875
2022-11-29,2285.7626953125,124.4168701171875,139.1999969482422,5733.83984375,1403.450439453125
2022-11-30,2313.735107421875,126.01646423339844,138.89999389648438,5833.732421875,1411.944091796875
2022-12-01,2333.7158203125,127.96592712402344,143.89999389648438,5808.41650390625,1405.9486083984375
2022-12-02,2381.668701171875,128.76573181152344,144.1999969482422,5828.3974609375,1441.4222412109375
2022-12-05,2367.682861328125,128.61573791503906,144.8000030517578,5848.37890625,1451.914306640625
2022-12-06,2355.694580078125,126.41633605957031,142.0,5856.37060546875,1463.9052734375
2022-12-07,2347.7021484375,126.11642456054688,151.1999969482422,5874.35400390625,1445.9188232421875
2022-12-08,2333.7158203125,123.16847229003906,135.8000030517578,5804.4208984375,1411.944091796875
2022-12-09,2363.6865234375,122.8685531616211,137.1999969482422,5840.38623046875,1445.4189453125
2022-12-12,2351.6982421875,120.86907196044922,128.10000610351562,5780.4443359375,1456.410888671875
2022-12-13,2381.668701171875,122.56863403320312,134.60000610351562,5874.35400390625,1508.87158203125
2022-12-14,2387.662841796875,121.56889343261719,131.6999969482422,5916.3134765625,1536.3509521484375
2022-12-15,2401.64892578125,118.91956329345703,133.10000610351562,5736.486328125,1499.37890625
2022-12-16,2371.678466796875,118.06978607177734,132.6999969482422,5620.59765625,1456.410888671875
